CAR_ID,品牌系列,长度(mm),宽度(mm),高度(mm),轴距(mm),前轮距(mm),后轮距(mm),接近角(°),离去角(°),车身结构,车门开启方式,车门数(个),座位数(个),油箱容积(L),后备厢容积(L),风阻系数(Cd),最小离地间隙(mm),最大涉水深度(mm),最小转弯半径(m),满载最小离地间隙(mm),纵向通过角(°),最大爬坡度(%),最大载重质量(kg),后排车门开启方式,前备厢容积(L),最大爬坡角度(°),空载最小离地间隙(mm),氢瓶容积(L)
69707,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)6,57,210-1847,0.327,160,,,,,,,,,,,
72395,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)7,57,210-1847,0.327,160,,,,,,,,,,,
69706,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)6,57,210-1847,0.327,160,,,,,,,,,,,
69072,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)7,57,210-1847,0.327,160,,,,,,,,,,,
66660,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)6,57,210-1847,0.327,160,,,,,,,,,,,
72394,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)7,57,210-1847,0.327,160,,,,,,,,,,,
67710,红旗E-QM5,5040,1910,1569,2990,1630,1630,14,18,三厢车,平开门,(标配)4,(标配)5,,433,,,,5.85,,,,,,,,,
67711,红旗E-QM5,5040,1910,1569,2990,1630,1630,14,18,三厢车,平开门,(标配)4,(标配)5,,433,,,,5.85,,,,,,,,,
56058,红旗E-QM5,5040,1910,1569,2990,1630,1630,14,18,三厢车,平开门,(标配)4,(标配)5,,433,,,,5.88,,,,,,,,,
67051,红旗E-QM5,5040,1910,1569,2990,1630,1630,14,18,三厢车,平开门,(标配)4,(标配)5,,433,,,,5.85,,,,,,,,,
67709,红旗E-QM5,5040,1910,1569,2990,1650,1650,14,18,三厢车,平开门,(标配)4,(标配)5,,433,,,,5.88,,,,,,,,,
60001,红旗国礼,5980,2090,1710,3730,1785,1797,16,14,三厢车,平开门,(标配)4,(标配)4,112,280,,155,,,,,30,,,,,,
67738,红旗HS3 PHEV,4655,1900,1668,2770,1629,1634,20,24,SUV,平开门,(标配)5,(标配)5,55,428-1476,,,,,,,,,,,,,
56719,红旗国耀,5695,2095,1985,3309,1760,1746,24,21,SUV,平开门,(标配)5,(标配)6,120,,,,,,246,,,,,,,,
56746,红旗国耀,5695,2095,1985,3309,1760,1746,24,21,SUV,平开门,(标配)5,(标配)4,120,,,,,,246,,,,,,,,
59647,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,69,620,,,,,,,,,,,,,
59645,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,69,620,,,,,,,,,,,,,
59648,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,69,620,,,,,,,,,,,,,
67498,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,69,620,,,,,,,,,,,,,
72474,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,,,,,,,,,,,,,,,
67496,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,,,,,,,,,,,,,,,
67497,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,,,,,,,,,,,,,,,
56745,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,,,,,,,,,,,,,,,
59646,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,,,,,,,,,,,,,,,
1015217,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)20,,,,,,,,,,,,,,,
1018221,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)23,,,,,,,,,,,,,,,
1017569,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)17,,,,,,,,,,,,,,,
1017568,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)19,,,,,,,,,,,,,,,
1018220,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)17,,,,,,,,,,,,,,,
66441,红旗天工08,4925,1950,1680,3000,1672,1673,18,25,SUV,平开门,(标配)5,(标配)5,,643-2050,,,,,150,,,,,62,,178,
72443,红旗天工08,4925,1950,1680,3000,1667,1658,18,25,SUV,平开门,(标配)5,(标配)5,,643-2050,,,,,150,,,,,62,,178,
71322,红旗天工08,4925,1950,1680,3000,1672,1673,18,25,SUV,平开门,(标配)5,(标配)5,,643-2050,,,,,150,,,,,62,,178,
72444,红旗天工08,4925,1950,1680,3000,1672,1673,18,25,SUV,平开门,(标配)5,(标配)5,,643-2050,,,,,150,,,,,62,,178,
66466,红旗天工08,4925,1950,1680,3000,1667,1658,18,25,SUV,平开门,(标配)5,(标配)5,,643-2050,,,,,150,,,,,62,,178,
71321,红旗天工08,4925,1950,1680,3000,1672,1673,18,25,SUV,平开门,(标配)5,(标配)5,,643-2050,,,,,150,,,,,62,,178,
71320,红旗天工08,4925,1950,1680,3000,1667,1658,18,25,SUV,平开门,(标配)5,(标配)5,,643-2050,,,,,150,,,,,62,,178,
67052,红旗E-HS9,5209,2010,1731,3110,1708,1709,22.5,22.4,SUV,平开门,(标配)5,(标配)7,,,,,,,150,,,,,,,,
69768,红旗E-HS9,5209,2010,1731,3110,1708,1709,22.5,22.4,SUV,平开门,(标配)5,(标配)6,,,,,,,150,,,,,,,,
69770,红旗E-HS9,5209,2010,1713,3110,1708,1709,21.3,21.4,SUV,平开门,(标配)5,(标配)6,,,,,,,175,,,,,,,,
67054,红旗E-HS9,5209,2010,1713,3110,1708,1709,21.3,21.4,SUV,平开门,(标配)5,(标配)4,,,,,,,175,,,,,,,,
69769,红旗E-HS9,5209,2010,1731,3110,1708,1709,22.5,22.4,SUV,平开门,(标配)5,(标配)7,,,,,,,150,,,,,,,,
67055,红旗E-HS9,5209,2010,1731,3110,1708,1709,22.5,22.4,SUV,平开门,(标配)5,(标配)6,,,,,,,150,,,,,,,,
69767,红旗E-HS9,5209,2010,1713,3110,1708,1709,21.3,21.4,SUV,平开门,(标配)5,(标配)6,,,,,,,175,,,,,,,,
67053,红旗E-HS9,5209,2010,1713,3110,1708,1709,21.3,21.4,SUV,平开门,(标配)5,(标配)4,,,,,,,175,,,,,,,,
67489,红旗HQ9 PHEV,5222,2005,1935,3200,1730,1730,13,13,MPV,平开门+侧滑门,(标配)5,(标配)7,57,620,,,,,,,,,,,,,
64594,红旗HQ9 PHEV,5222,2005,1935,3200,1730,1730,13,13,MPV,平开门+侧滑门,(标配)5,(标配)7,57,620,,,,,,,,,,,,,
67490,红旗HQ9 PHEV,5222,2005,1935,3200,1730,1730,13,13,MPV,平开门+侧滑门,(标配)5,(标配)7,57,620,,,,,,,,,,,,,
67297,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
69710,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
69709,红旗EH7,4980,1915,1490,3000,1651,1661,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
66954,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
67298,红旗EH7,4980,1915,1490,3000,1651,1647,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
65254,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
69713,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
65253,红旗EH7,4980,1915,1490,3000,1651,1661,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
69711,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
69712,红旗EH7,4980,1915,1490,3000,1651,1647,14,16,三厢车,平开门,(标配)4,(标配)5,,400,,,,,120,,,,,,,,
1020495,红旗国悦新能源,7295,2090,2785,3990,1792,1584,,,客车,平开门+侧滑门,(标配)3,(标配)17,,,,,,,,,,,,,,,
1020496,红旗国悦新能源,7295,2090,2785,3990,1792,1584,,,客车,平开门+侧滑门,(标配)3,(标配)19,,,,,,,,,,,,,,,
66312,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
67022,凯美瑞,4950,1850,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
71194,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
66314,凯美瑞,4950,1850,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
67023,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
71005,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
66313,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
66310,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
65877,凯美瑞,4950,1850,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
66311,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,60,,,,,5.7,,,,,,,,,
65749,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,60,,,,,5.7,,,,,,,,,
65878,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,60,,,,,5.7,,,,,,,,,
72518,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,60,,,,,5.7,,,,,,,,,
65938,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
66647,凯美瑞,4950,1850,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
72519,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,5.7,,,,,,,,,
67254,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67252,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
66455,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-1545,,,,5.7,,,,,,,,,
67256,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67257,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67251,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67253,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67930,赛那SIENNA,5165,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67255,赛那SIENNA,5165,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
68219,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)5,65,,,,,5.7,,,,,,,,,
68216,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68555,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68218,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68217,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68554,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68556,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68215,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68553,汉兰达,4965,1930,1750,2850,1655,1660,18,23,SUV,平开门,(标配)5,(标配)7,68,,,,,5.7,,,,,,,,,
68220,汉兰达,4965,1930,1750,2850,1655,1660,18,23,SUV,平开门,(标配)5,(标配)7,68,,,,,5.7,,,,,,,,,
68221,汉兰达,4965,1930,1750,2850,1655,1660,18,23,SUV,平开门,(标配)5,(标配)7,68,,,,,5.7,,,,,,,,,
68453,RAV4荣放,4600,1855,1680,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,,,,5.5,,,,,,,,,
68451,RAV4荣放,4600,1855,1680,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,,,,5.5,,,,,,,,,
68450,RAV4荣放,4625,1855,1680,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,,,,5.5,,,,,,,,,
68454,RAV4荣放,4610,1865,1680,2690,1605,1620,17,20,SUV,平开门,(标配)5,(标配)5,55,542-580,,,,5.5,,,,,,,,,
68449,RAV4荣放,4610,1865,1680,2690,1595,1610,17,20,SUV,平开门,(标配)5,(标配)5,55,542-580,,,,5.7,,,,,,,,,
68456,RAV4荣放,4600,1855,1685,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,,,,5.5,,,,,,,,,
68457,RAV4荣放,4600,1855,1685,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,,,,5.5,,,,,,,,,
71930,普拉多,4915,1940,1925,2850,1644,1648,30,21,SUV,平开门,(标配)5,(标配)5,68,,,193,600,6,,,,,,,,,
66837,普拉多,4915,1940,1925,2850,1664,1668,30,21,SUV,平开门,(标配)5,(标配)5,68,,,193,600,6,,,,,,,,,
71959,普拉多,4915,1980,1930,2850,1664,1668,31,22,SUV,平开门,(标配)5,(标配)5,68,,,201,600,6,,,,,,,,,
66898,普拉多,4915,1980,1930,2850,1664,1668,31,22,SUV,平开门,(标配)5,(标配)6,68,,,201,600,6,,,,,,,,,
64019,普拉多,4935,1980,1935,2850,1664,1668,31,22,SUV,平开门,(标配)5,(标配)5,68,,,201,600,6,,,,,,,,,
71958,普拉多,4915,1940,1925,2850,1644,1648,30,21,SUV,平开门,(标配)5,(标配)5,68,,,193,600,6,,,,,,,,,
66836,普拉多,4915,1980,1925,2850,1664,1668,30,21,SUV,平开门,(标配)5,(标配)5,68,,,193,600,6,,,,,,,,,
71960,普拉多,4915,1980,1925,2850,1664,1668,30,21,SUV,平开门,(标配)5,(标配)6,68,,,193,600,6,,,,,,,,,
66838,普拉多,4915,1980,1930,2850,1664,1668,31,23,SUV,平开门,(标配)5,(标配)6,68,,,201,600,6,,,,,,,,,
67204,亚洲龙,4990,1850,1450,2870,1595,1605,14,16,三厢车,平开门,(标配)4,(标配)5,60,,,,,,,,,,,,,,
68975,亚洲龙,4990,1850,1450,2870,1595,1605,14,16,三厢车,平开门,(标配)4,(标配)5,60,,,,,,,,,,,,,,
68974,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,60,,,,,,,,,,,,,,
68978,亚洲龙,4990,1850,1450,2870,1595,1605,14,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,,,,,,,,,,
67206,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,,,,,,,,,,
68977,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,,,,,,,,,,
68976,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,,,,,,,,,,
68979,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,,,,,,,,,,
67205,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,,,,,,,,,,,,,,
63170,卡罗拉,4635,1780,1435,2700,1531,1537,12,17,三厢车,平开门,(标配)4,(标配)5,43,470,,,,5.2,,,,,,,,,
63173,卡罗拉,4635,1780,1435,2700,1531,1534,12,17,三厢车,平开门,(标配)4,(标配)5,43,470,,,,5.2,,,,,,,,,
68964,卡罗拉,4635,1780,1435,2700,1531,1534,12,17,三厢车,平开门,(标配)4,(标配)5,43,470,,,,5.2,,,,,,,,,
63177,卡罗拉,4635,1780,1455,2700,1527,1526,12,16,三厢车,平开门,(标配)4,(标配)5,50,470,,,,5.2,,,,,,,,,
63175,卡罗拉,4635,1780,1455,2700,1527,1526,12,16,三厢车,平开门,(标配)4,(标配)5,50,470,,,,5.2,,,,,,,,,
67629,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,470,,,,5.2,,,,,,,,,
67631,卡罗拉,4635,1780,1435,2700,1531,1537,12,17,三厢车,平开门,(标配)4,(标配)5,43,,,,,5.2,,,,,,,,,
67630,卡罗拉,4635,1780,1435,2700,1531,1534,12,17,三厢车,平开门,(标配)4,(标配)5,43,,,,,5.2,,,,,,,,,
63174,卡罗拉,4635,1780,1435,2700,1531,1534,12,17,三厢车,平开门,(标配)4,(标配)5,43,,,,,5.2,,,,,,,,,
60976,卡罗拉,4635,1780,1455,2700,1527,1526,12,16,三厢车,平开门,(标配)4,(标配)5,50,,,,,5.2,,,,,,,,,
63176,卡罗拉,4635,1780,1455,2700,1527,1526,12,16,三厢车,平开门,(标配)4,(标配)5,50,,,,,5.2,,,,,,,,,
68962,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.2,,,,,,,,,
68963,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.2,,,,,,,,,
63172,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.2,,,,,,,,,
63171,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.2,,,,,,,,,
68951,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
68930,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
68932,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
68931,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
68952,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
68953,锋兰达,4485,1825,1620,2640,1555,1570,12,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
71236,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
68950,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
68933,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
71250,锋兰达,4485,1825,1620,2640,1555,1570,12,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
68929,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
67133,格瑞维亚,5175,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67129,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67130,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67131,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-1545,,,,5.7,,,,,,,,,
67132,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
66456,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
67134,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,,,,5.7,,,,,,,,,
68314,皇冠陆放,5015,1930,1750,2850,1655,1660,16,20,SUV,平开门,(标配)5,(标配)7,68,,,,,5.7,,,,,,,,,
68317,皇冠陆放,5015,1930,1750,2850,1655,1660,16,20,SUV,平开门,(标配)5,(标配)7,68,,,,,5.7,,,,,,,,,
67586,皇冠陆放,5015,1930,1750,2850,1655,1660,16,20,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68316,皇冠陆放,5015,1930,1750,2850,1655,1660,17,20,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68315,皇冠陆放,5015,1930,1750,2850,1655,1660,17,20,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
68318,皇冠陆放,5015,1930,1750,2850,1655,1660,17,20,SUV,平开门,(标配)5,(标配)7,65,,,,,5.7,,,,,,,,,
63241,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
63020,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
64034,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
68733,卡罗拉锐放,4460,1825,1620,2640,1555,1570,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
67632,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
64079,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
67628,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
63019,卡罗拉锐放,4460,1825,1620,2640,1555,1570,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
61460,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
62996,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
68732,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
68734,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
68728,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
62733,卡罗拉锐放,4460,1825,1620,2640,1555,1570,13,20,SUV,平开门,(标配)5,(标配)5,36,427,,,,5.2,,,,,,,,,
68729,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
62927,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
64033,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
68723,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
62731,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
64032,卡罗拉锐放,4460,1825,1620,2640,1565,1580,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
64078,卡罗拉锐放,4460,1825,1620,2640,1555,1570,13,20,SUV,平开门,(标配)5,(标配)5,47,438,,,,5.2,,,,,,,,,
68544,威兰达,4665,1855,1680,2690,1605,1620,,,SUV,平开门,(标配)5,(标配)5,55,,,,,5.5,,,,,,,,,
68541,威兰达,4665,1855,1680,2690,1605,1620,,,SUV,平开门,(标配)5,(标配)5,55,,,,,5.5,,,,,,,,,
68542,威兰达,4665,1855,1680,2690,1605,1620,,,SUV,平开门,(标配)5,(标配)5,55,,,,,5.5,,,,,,,,,
68539,威兰达,4665,1855,1680,2690,1605,1620,,,SUV,平开门,(标配)5,(标配)5,55,,,,,5.5,,,,,,,,,
68506,威兰达,4665,1855,1680,2690,1595,1610,,,SUV,平开门,(标配)5,(标配)5,55,,,,,5.7,,,,,,,,,
68538,威兰达,4665,1855,1680,2690,1595,1610,,,SUV,平开门,(标配)5,(标配)5,55,,,,,5.7,,,,,,,,,
68546,威兰达,4665,1855,1680,2690,1605,1620,,,SUV,平开门,(标配)5,(标配)5,55,,,,,5.5,,,,,,,,,
