CAR_ID,品牌系列,前/后驻车雷达,驾驶辅助影像,前方感知摄像头,摄像头数量,车内摄像头数量,超声波雷达数量,透明底盘/540度影像,毫米波雷达数量,前方感知摄像头像素,辅助驾驶芯片,芯片总算力,激光雷达数量,前方最大探测距离,激光雷达品牌,激光雷达线数,激光雷达10%反射率探测距离,环视摄像头像素,环境感知摄像头像素,激光雷达型号,激光雷达点云数量
52635,比亚迪e3,前- / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)2个,,,,,,,,,,,,,,
69842,帕萨特,前- / 后(标配),,,,,(标配)4个,,,,,,,,,,,,,,
69730,帕萨特,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,(标配)1个,(标配)8个,,(标配)5个,,,,,,,,,,,,
64997,帕萨特,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,(标配)1个,(标配)8个,,(标配)5个,,,,,,,,,,,,
69851,帕萨特,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
65369,帕萨特,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
69760,帕萨特,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
69854,帕萨特,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
72550,帕萨特,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
69848,帕萨特,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
72549,帕萨特,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",(标配)1个,(标配)8个,,(标配)5个,,,,,,,,,,,,
69855,帕萨特,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",(标配)1个,(标配)8个,,(标配)5个,,,,,,,,,,,,
69850,帕萨特,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)7个",(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
69849,帕萨特,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)7个",(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
69853,帕萨特,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(标配)双目",(标配)7个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
65144,帕萨特,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(标配)双目",(标配)7个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67732,帕萨特,前- / 后(标配),,,,,,,,,,,,,,,,,,,
69852,帕萨特,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69856,帕萨特,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
66451,迈腾,前(标配) / 后(标配),(标配)倒车影像,(选配)单目,"(标配)1个,(选配)2个",,(标配)8个,,,,,,,,,,,,,,
70441,迈腾,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
68101,迈腾,前(标配) / 后(标配),(标配)倒车影像,(选配)单目,"(标配)1个,(选配)2个",,(标配)8个,,,,,,,,,,,,,,
66450,迈腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,,,,,,,,,,,,,
69938,迈腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,,,,,,,,,,,,,
70442,迈腾,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
69937,迈腾,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)8个,,,,,,,,,,,,,,
71364,迈腾,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)8个,,,,,,,,,,,,,,
71926,迈腾,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)7个",(标配)1个,(标配)12个,,,,,,,,,,,,,,
71927,迈腾,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(标配)双目",(标配)7个,(标配)1个,(标配)12个,,,,,,,,,,,,,,
64819,朗逸,前- / 后(标配),,,,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64818,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64824,朗逸,前- / 后(标配),,,,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64821,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64825,朗逸,前- / 后(标配),,,,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64823,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
67521,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64820,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
63242,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
70551,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64826,朗逸,前(标配) / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
70552,朗逸,前(标配) / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
69830,朗逸,前(标配) / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
64822,朗逸,前- / 后(标配),,,,,(标配)4个,,(标配)1个,,,,,,,,,,,,
61259,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
69831,朗逸,前- / 后(标配),,,,,(标配)4个,,(标配)1个,,,,,,,,,,,,
67522,朗逸,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
67612,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
72135,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
67605,途昂,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
67606,途昂,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)7个",(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67603,途昂,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(标配)双目",(标配)7个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
72134,途昂,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)12个,,(标配)1个,,,,,,,,,,,,
67611,途昂,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)12个,,(标配)1个,,,,,,,,,,,,
71802,途昂,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)12个,,(标配)1个,,,,,,,,,,,,
67609,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
67604,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
67607,途昂,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)12个,,,,,,,,,,,,,,
71908,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
69914,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
67608,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
67602,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
67601,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
67610,途昂,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
70222,速腾,前- / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)4个,,,,,,,,,,,,,,
70218,速腾,前- / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)4个,,,,,,,,,,,,,,
72129,速腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,"(标配)1个,(选配)3个",,,,,,,,,,,,
72128,速腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,"(标配)1个,(选配)3个",,,,,,,,,,,,
70219,速腾,前- / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)4个,,,,,,,,,,,,,,
72130,速腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)1个,,(标配)8个,,"(标配)1个,(选配)3个",,,,,,,,,,,,
68133,速腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,"(标配)8个,(选配)12个",,(标配)3个,,,,,,,,,,,,
72411,速腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,"(标配)1个,(选配)3个",,,,,,,,,,,,
70217,速腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,"(标配)8个,(选配)12个",,(标配)3个,,,,,,,,,,,,
70220,速腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,"(标配)1个,(选配)3个",,,,,,,,,,,,
70221,速腾,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,"(标配)1个,(选配)3个",,,,,,,,,,,,
70715,探岳,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69421,探岳,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)8个,,(标配)5个,,,,,,,,,,,,
71696,探岳,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
65179,探岳,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像","(标配)单目,(选配)双目","(标配)2个,(选配)7个",,(标配)8个,,(标配)5个,,,,,,,,,,,,
62194,探岳,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)7个",,(标配)12个,,(标配)5个,,,,,,,,,,,,
69414,探岳,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)7个",,(标配)12个,,(标配)5个,,,,,,,,,,,,
69413,探岳,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(标配)双目",(标配)7个,,(标配)12个,,(标配)5个,,,,,,,,,,,,
62193,探岳,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
71951,探岳,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
65181,探岳,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65177,探岳,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
71952,探岳,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65178,探岳,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
65180,探岳,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
60622,探岳,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
66454,途观L,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,(标配)1个,(标配)8个,,(标配)5个,,,,,,,,,,,,
66453,途观L,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,,(标配)5个,,,,,,,,,,,,
66452,途观L,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)7个",(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
68468,途观L,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)7个",(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
68467,途观L,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(标配)双目",(标配)7个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
68198,途观L,前(标配) / 后(标配),(标配)360度全景影像,"(标配)单目,(标配)双目",(标配)7个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67287,途观L,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
67286,途观L,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
67285,途观L,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
67411,途岳,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
67414,途岳,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
67410,途岳,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
68750,途岳,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
69573,途岳,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
67413,途岳,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68749,途岳,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69572,途岳,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
67412,途岳,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
69272,大众ID.3,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
71677,大众ID.3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
71654,大众ID.3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,"(标配)8个,(选配)12个",,(标配)3个,,,,,,,,,,,,
69271,大众ID.3,前(标配) / 后(标配),(选配)倒车影像,(标配)单目,"(标配)1个,(选配)2个",,(标配)8个,,(标配)1个,,,,,,,,,,,,
69273,大众ID.3,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
70354,大众ID.3,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
69297,大众ID.3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,"(标配)8个,(选配)12个",,(标配)3个,,,,,,,,,,,,
69298,大众ID.3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,"(标配)8个,(选配)12个",,(标配)3个,,,,,,,,,,,,
68889,高尔夫,前- / 后(标配),,(选配)单目,,,(标配)4个,,,,,,,,,,,,,,
70637,高尔夫,前(标配) / 后(标配),(标配)倒车影像,(选配)单目,"(标配)1个,(选配)2个",,(标配)8个,,,,,,,,,,,,,,
70965,高尔夫,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)12个,,,,,,,,,,,,,,
70638,高尔夫,前(标配) / 后(标配),(标配)倒车影像,,,,(标配)8个,,,,,,,,,,,,,,
68888,高尔夫,前(标配) / 后(标配),(标配)倒车影像,,,,(标配)12个,,,,,,,,,,,,,,
62338,高尔夫,前(标配) / 后(标配),(标配)倒车影像,,,,(标配)12个,,,,,,,,,,,,,,
68636,揽巡,前- / 后(标配),,(标配)单目,(标配)1个,,(标配)4个,,,,,,,,,,,,,,
68633,揽巡,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
71076,揽巡,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
68634,揽巡,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
68635,揽巡,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
70401,宝来,前- / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)4个,,,,,,,,,,,,,,
70402,宝来,前- / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)4个,,,,,,,,,,,,,,
68144,宝来,前- / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)4个,,,,,,,,,,,,,,
70398,宝来,前- / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)4个,,,,,,,,,,,,,,
70399,宝来,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
70400,宝来,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,,,,,,,,,,,,,
70397,宝来,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69047,一汽-大众CC,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
71859,一汽-大众CC,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
64089,一汽-大众CC,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
64113,一汽-大众CC,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
69048,一汽-大众CC,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
67032,一汽-大众CC,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
65340,一汽-大众CC,前(标配) / 后(标配),(标配)倒车影像,,,,(标配)8个,,,,,,,,,,,,,,
69044,一汽-大众CC,前(标配) / 后(标配),(标配)倒车影像,,,,(标配)8个,,,,,,,,,,,,,,
69045,一汽-大众CC,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
71858,一汽-大众CC,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
64114,一汽-大众CC,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,(标配)8个,,,,,,,,,,,,,,
71856,一汽-大众CC,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)8个,,,,,,,,,,,,,,
69043,一汽-大众CC,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,(标配)8个,,,,,,,,,,,,,,
71857,一汽-大众CC,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)8个,,,,,,,,,,,,,,
71860,一汽-大众CC,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
71861,一汽-大众CC,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
67033,一汽-大众CC,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",,(标配)12个,,,,,,,,,,,,,,
69046,一汽-大众CC,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
63584,途锐,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
63585,途锐,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
64329,途锐,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
72503,途锐,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63583,途锐,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64328,途锐,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63582,途锐,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64396,威然,前(标配) / 后(标配),,,,,,,,,,,,,,,,,,,
64398,威然,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
64395,威然,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
64394,威然,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
64397,威然,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
71346,揽境,前(标配) / 后(标配),,,,,(标配)12个,,,,,,,,,,,,,,
68640,揽境,前(标配) / 后(标配),,,,,(标配)12个,,,,,,,,,,,,,,
